id	text	misogynous	misogyny_category	target
3206	@HillaryClinton You're going 2 go 2 jail you scumbag WHORE. Your going down in History as the most VILE Bitch Ever Rich Seth Will B avenged	0	0	0
3207	How to Pronounce Bitch Chameleon ↺RT❤ https://t.co/eGr8fHrLrD #fake #fuss #denounce #accuse #porcupine #crab #whore #bitc	0	0	0
3208	I'd never call a woman a whore because I am grateful for women that enjoy fuccin	0	0	0
3209	Last night I saw a PEI bar brawl between 2 women fighting over a man. One socked the other and called her a whore. The man promptly vomited.	0	0	0
3210	@fuertecorazon The era when a woman was either Mother Mary or a whore is over. Women are plain and simply human beings.	0	0	0
3211	@FoundlingMuseum @bloomsburyfest Who was a #whore? #demi -raps respected women who conducted affairs. #Bunters… https://t.co/VB19bIZsD0	0	0	0
3212	@_celia_marie_ Whore? Really? Why don't you have some respect for women you asshole!	0	0	0
3213	KUNT DONT JOIN ME IF YOU HAVE NEVER DONE CALUS BEFORE. IM NOT HERE TO CARRY. FUCK ME SIDEWAYS!!	0	0	0
3214	@lobnaashraff I know walahi.. mna lsa kunt basm3ha m3rfsh influenced you wala sudfa	0	0	0
3215	@jacckktaylor You kunt loool	0	0	0
3216	@Ed_Miliband he is a Kunt and those like yourself who kept quiet while he murdered white farmer`s and stole Their land. You are a joke like	0	0	0
3217	@GenJohnFKelly @realDonaldTrump @bpolitics Fckin clown. You clearly haven't a fckin clue how economics works. Fckin inbred kunt.	0	0	0
3218	Sure Sadiq Kunt, whatever you say. 🖕😒 https://t.co/dUAIWd1IPd	0	0	0
3219	Dude next door: “So what you wanna do about the tp situation?” Me: “ummm you buy your own and I buy mine....” Me to Me: “this kunt 😑”	0	0	0
3220	@Idubbbz Can you incorporate “hey, that’s pretty good” on your next video? ... Kunt ❤️	0	0	0
3221	@realDonaldTrump You own it! You and the GOP sabotaged it! Pha -q ya kunt!	0	0	0
3222	@Itsme_Baseer You DOPEY KUNT how did your ancestors from Pakistan become Muslim they where forced to join the evil… https://t.co/gdNCNZiibF	0	0	0
3223	@POTUS @WhiteHouse Only time of the year you look normal ya kunt	0	0	0
3224	@XoCheapy We want Ain't Know as payment when you CB bc the Kunt Brigade will have lots of work clarifying the misun… https://t.co/uI9d2gVqqF	0	0	0
3225	@Marinosepass Chuck Bass kept waking you up because he wanted to make sure that you got the t on kunt	0	0	0
3226	@VeraCru98009411 Yes you did 😂 Liar and a coward. Disgusting combo for a kunt	0	0	0
3227	@gmbutts Bit of an arrogant Kunt aren't you Gerry.	0	0	0
3228	I am not a morning person & I keep to myself because of it, you wanna be a smart ass & gimme attitude?? Imma be a Kunt to you	0	0	0
3229	@seanhannity Yes and you can take that kunt Snoop Dogg with him.	0	0	0
3230	SHOVE IT DEEP IN YOUR WILLING KUNT PULLUNG OUT N B... — cunt* https://t.co/ju24EIixMg	0	0	0
3231	@NetNobody @KEEMSTAR @SocialRepose Hes a aunt bunt *CUNT* dunt eunt funt gunt hunt iunt junt kunt lunt munt nunt ou… https://t.co/KsKA0zrw3T	0	0	0
3232	Twitter just emailed me that the men trolling & name calling me off #MeToo ht didn't violate TOS. I'm just another whiny bitch cunt, then.😑	0	0	0
3233	Apparently I'm too negative. Well fuck you, suck my dick, faggots. How's that for fucking negative, you bitch ass cunts? Fuck you	0	0	0
3234	I called this guy a motherless bitch child 10 hours ago and he's still in my inbox blasting me. Lmao get over it, cunt. Fucking weak egos.	0	0	0
3235	I don’t think limmys a bitch or a cunt I just want him to see this when he’s searching for people needing a time out. Hi Brian.	0	0	0
3236	If you're going to play on your God damn son of a bitch phone at a red light you better expect to be honked at dumb cunt. Kike.	0	0	0
3237	My mum & dad fired me when I was 2. Didn’t make me bitter & twisted the fucking slag whore gay cunts #TheApprentice… https://t.co/93xWQ3hpld	0	0	0
3238	Dumb Cunt rides like a Whore https://t.co/kGAlrWVSDr	0	0	0
3239	@sam_kriss stop harassing women you cunt	0	0	0
3240	@noconversion What about the MILLIONS of women in middle east getting stoned and executed for BEING raped?? fucking dumb cunt!	0	0	0
3241	I really do cuss a lot though. Cunt comes out of my mouth all day. Men women and children. No ones safe.	0	0	0
3242	Most young women haven't been raped so you might need to apply a new logic to your theory. Also, you're a cunt 🙃 https://t.co/mxrna7BsyA	0	0	0
3243	@KTTunstall @broadcastscot Actually, yes I do. The cunt is the vagina. All women have one. It is a beautiful, wonde… https://t.co/F6EDYgX3nF	0	0	0
3244	@jackdarton_ @SkySportsPL He didn’t murder you spastic cunt, he and the woman were both drunk.	0	0	0
3245	@RabbitsTea That woman is a grade A, attention seeking cunt of the highest order.	0	0	0
3246	I mean, they COULD, but they'd just find vapid bullshit from a cunt who beat up a pregnant woman made for HS freshm… https://t.co/tDZ261l1mT	0	0	0
3247	Getting called a CUNT because I am the type of woman who mouths back to a disrespectful twat of a guy	0	0	0
3248	@allengbrown @Alyssa_Milano A police officer calling a woman you don't agree with a 'cunt'? Nice, then again civili… https://t.co/qz2AMNxKVR	0	0	0
3249	@DADDY_SLUT76 Mhmmm. I bet your fingers are curled inside you Mr little cunt now...mhmmm fuck it for me now.	0	0	0
3250	found out I’m a cunt & slut tonight so there’s that lmao	0	0	0
3251	@eggloli I'd curse the person who called them a slut, call them a cunt and tell them to leave them alone.	0	0	0
3252	Thick Slut Spreads Her Cunt And Takes A Dick https://t.co/86a9xhXn7D	0	0	0
3253	Kinky Slut With Loose Cunt Takes It Up The Ass https://t.co/njSoUzVsYo	0	0	0
3254	I was called a whore and slut and accused of doing all kinds of shit when I was definitely a whole virgin.	0	0	0
3255	I was never properly taught how to put on makeup. The only looks I have are fancy whore or daytime slut.	0	0	0
3256	@7allo Not all men are trash. But some are. Just like not all Muslims are terrorists. And not all women are prostitutes.	0	0	0
3257	Not all men are trash and the women that assume this are trash just like the men they are talking about	0	0	0
3258	Men who get defensive about #metoo because “not all men are like that” are part of the problem. Women know not all… https://t.co/JylC8hwnyS	0	0	0
3259	Men ( not all men ) should realize that women are on their job to work and not be taken for some s. e. x. Toy. https://t.co/OgBaeCZt1p	0	0	0
3260	It's come to the point to where, when I see the word 'all' it pisses me off because NOT ALL MEN AMD WOMEN ARE THE SAME.	0	0	0
3261	Made a post on Facebook about the stats of women being sexually assaulted. Go figure the “not all men” crowd popped up. No shit, bro.	0	0	0
3262	@JackHatesPeople Women blame men. Not all men, but men. Why? Because men do it to them. It's simple.	0	0	0
3263	apparently it's too homo for cishet men to clean their ass. are straight women ok. the only time i'll accept 'not all men' please please	0	0	0
3264	Important note: not all women do this and tale responsibility for their actions, just like not all men are assholes.	0	0	0
3265	Not all men? True. But you wouldn't play Russian roulette either, but you're asking women to do exactly that. Trust has to be earned. #MeToo	0	0	0
3266	@LungileNdabula Love, let not all men be equally yoked to the animals who hurt women for pleasure and lack of confidence in themselves.	0	0	0
3267	@TIME @bdutt: Not ALL men are culpable, just as ALL women are not innocent docile victims Most times Women are reas… https://t.co/imW0o2tN1L	0	0	0
3268	@katiebambatie @mrbenjaminlaw Not all men abuse women so why should you need to have more faith in men who have don… https://t.co/yDRwzGcOaU	0	0	0
3269	@KarlSteel It was targeted to All Men assuming all men are the same. Not all men are the same and nor are all women either.	0	0	0
3270	Instead of getting offended and yelling 'not all men' when women say men are trash, maybe take a second to ponder why women think this way?	0	0	0
3271	@TheOfficerTatum Of course not all men!!! That's not the problem! Women don't stop being abused by creeps just beca… https://t.co/jWQILCnlA2	0	0	0
3272	Most of the cases women are always the victims and the target it is systemic, so stop saying 'not all men' you're just derailing the topic 🗣	0	0	0
3273	Not all men treat women badly. There are some really great ones and they deserve recognition. Maybe this way we can show our daughters...	0	0	0
3274	Not all men. Rather, all men and women - - and journalists - - working in Hollywood.	0	0	0
3275	@SeibaaHomu They get mad at women like us for not feeling comfortable around men alone because 'not all men are lik… https://t.co/o1oTh78IEt	0	0	0
3276	When women point out the shitty things men do n u say 'but not all men', u sound like a cop saying 'but not all cops'. Sound dumb don't it?	0	0	0
3277	@BarelyAlive95 I was responding to you that we women know that not all men are scumbags. And, that some men are vic… https://t.co/mw7256jJew	0	0	0
3278	@MrAndyNgo Please don’t stop being kind. There are women out here that know not all men are pervs.	0	0	0
3279	@ntsikimazwai We have head enough yooh not all men r rapist , what about women who r rapists? So please stop it	0	0	0
3280	If some men think it's an unfair slur on men who don't abuse:Not all men abuse& we women are entitled to call out a… https://t.co/fOCX7CgzEg	0	0	0
3281	@DuayneBernal Not all women deserve respect. Not all men deserve respect. Respect is earned, not deserved. #metoo #auspol	0	0	0
3282	Not all men but yes all women ¯\_(ツ)_/¯	0	0	0
3283	Here it is: not all women cheat & not all men are trash. Be better & you'll attract better. Also, please don't judge one for the whole group	0	0	0
3284	@Beachlovin82 @abc15 You're aware that not all men like women right? Get out of your bubble	0	0	0
3285	@UnfilteredSE So far none of you women have covered the rold of women play in all this by how immodestly they dress -it is not ALL men's fau	0	0	0
3286	@AGVFoundation @Twitter Thank you. Not all men are bad. In fact, this isn't just a 'man' problem. I've had women sa… https://t.co/uGc7mP6vNz	0	0	0
3287	I hate gender -specific adjectives. Not all women are feminine and not all men are macho.	0	0	0
3288	@SeanCla2012 We must be brave and strong and show decent logical women that not all men are rapists we must come together and speak out	0	0	0
3289	#SheUsedMe Dear world, not all men r oppressors. Not all women r oppressed. We have to become gender neutral & be equal. @vaastavngo	0	0	0
3290	Instead of going on twitter and saying Not All Men, go out into your constituency to help the women who are raped, abused, & harassed daily.	0	0	0
3291	@CPJElmore We know that, we know not all men. But harassment happens to all women - this isn't about you	0	0	0
3292	Not all men or women cheat.. Just people with a childish mindset who think feelings ain't shit to them.	0	0	0
3293	@richaanirudh @IndiaToday @sanjeevpaliwal @Karma_Paljor Not all men stare and not all women r worth staring either....	0	0	0
3294	You're derailing the point. This isn't about ya'll. We KNOW not all men, but EVERY WOMAN can say that it has happen… https://t.co/u6trpXLx5j	0	0	0
3295	@Itsmainakageni When will the kenyan woman learn to say 'My man' Abi carry ya own Cross not all men are de same #Mainaandkingangi	0	0	0
3296	It may well be 'not all men' but it's effected every woman and girl in some way, shape or form. And it IS the responsibility of ALL men...	0	0	0
3297	Y’all know how many times a woman has said she’s been harassed or something of the sort and guys be like “well not all men.....” ..	0	0	0
3298	@Phil_McP Not all men - at least one woman https://t.co/UXGcOSb2Y1	0	0	0
3299	Not all men are misogynists and not all women are feminists. Being vociferous alone cannot equate a woman to be a feminist.	0	0	0
3300	As a married woman with a son.. Born to an abusing woman.. Not all men are bastards	0	0	0
3301	Feminism - Yes men and woman ARE equal but no, we’re not in a rape culture and no, not all men are rapist. Just stop.	0	0	0
3302	A woman decided to start a 'not all men' type situation, and I'm like... https://t.co/zilvIPedBi	0	0	0
3303	NOT ALL MEN WHEN I COULD LOVE A GIRL -.	0	0	0
3304	Lemme talk about how this girl was lightning quick to say “not all white people” but will roast anyone that says “not all men”	0	0	0
3305	'not all men' yeah you're right, jim hopper, an amazing selfless man who who took care of 13 year old powerful girl would NEVER do this	0	0	0
3306	Today I said 'all men are trash' to my coworkers and some girl said 'not ALL men' yes boo, even ya sketchy bf u met… https://t.co/FBcGotlrkf	0	0	0
3307	me @ ppl who continue to reply to anti -harassment posts w/ 'but not ALL men are like this': 'so did you get the point of the post or nah'	0	0	0
3308	if you say 'not all men' but don't call your peers out when they're at fault, YOU ARE NOT HELPING by staying fucking neutral.	0	0	0
3309	@aw_273 'Not all men! You just haven't found the right one!!! Or you're looking in the wrong place 🙈' - Local Fireman	0	0	0
3310	@bransonreese @Joefares91 @nsilverberg what's the issue with that? not all men are sexist. if you think the opposit… https://t.co/zpwGMtzjBy	0	0	0
3311	'I understand your pain but not all men are like this' First of all, you just centered yourself into MY trauma THAT YOU DONT UNDERSTAND	0	0	0
3312	If your reflexive response is to say or think 'not ALL men,' then it behooves you to think about privilege + otherism + fragility/narcissism	0	0	0
3313	'Hey I've been raped before' uh excuse me?? How dare you act like every man you've met has raped you?! Ur tone is so harsh, ugh not all men	0	0	0
3314	“Not all men” or “‘not all white people” both phrases that’ll fuck you up on Twitter 😂😂😂😂😂	0	0	0
3315	3. Ik 'not all men'. But if you feel the need to say that, you're missing the bigger picture, & putting the blame back on victims/survivors,	0	0	0
3316	'Not all men! If you don't stop generalizing men, we won't be your allies!'	0	0	0
3317	Instead of saying 'that's not all men' how about you work to change the mindset of your friends, because clearly nothing's getting done	0	0	0
